facility_key,facility_name,facility_type,number_of_beds,number_of_nurses,number_of_doctors,distance_to_community,facility_location_key
3455,Turner-Horn,Maternity Home,356,6,8,23.209911691631696,8009
3456,Smith Inc,Clinic,167,41,5,1.340145673734093,7804
3457,Ayala and Sons,Hospital,311,87,13,18.28265577622474,9097
3458,"Franklin, Gray and Sutton",Hospital,105,37,7,9.614799658769389,4822
3459,Tran Inc,Maternity Home,331,5,21,5.688906064223348,5560
3460,Cannon-Dominguez,Maternity Home,331,32,29,24.521273273290987,3200
3461,Miles-Dunn,Maternity Home,159,21,37,12.426278695537352,2342
3462,Kim PLC,Maternity Home,14,61,45,17.191724956582277,3399
3463,Bell-Cooper,Clinic,357,74,48,1.0892069290083088,5260
3464,Allen Inc,Hospital,431,56,14,23.769573066625064,2852
3465,"Smith, Gutierrez and Goodwin",Maternity Home,187,48,37,8.677788111607924,1146
3466,"Bradley, Ritter and Smith",Clinic,459,88,4,20.8328435193689,384
3467,"Wright, Brown and Brown",Maternity Home,138,51,22,22.838190085104223,9159
3468,White-Williams,Maternity Home,10,17,11,3.6017760984380134,8811
3469,Morrison-Zamora,Clinic,337,80,34,8.947426862839466,1020
3470,Anderson-Sanders,Clinic,436,34,45,21.73085845149041,8001
3471,"Martinez, Jones and Wright",Hospital,337,89,16,7.04210866858978,4045
3472,"Harris, Thornton and Li",Hospital,262,70,9,25.460401166430962,206
3473,Wallace LLC,Maternity Home,215,57,16,9.42800857340618,8831
3474,Deleon-Carter,Clinic,55,22,39,12.129673206240712,3618
3475,"Sanchez, Orozco and Flores",Clinic,449,32,16,3.0823260821413845,64
3476,"Gordon, Brown and Mccullough",Hospital,151,8,31,4.515486046420388,3833
3477,"Sampson, Tucker and Miller",Maternity Home,381,46,31,8.335106684422783,3177
3478,Skinner PLC,Maternity Home,132,10,13,1.5623739646585808,7608
3479,Torres PLC,Hospital,490,13,5,5.871665164410319,3806
3480,Martinez Ltd,Maternity Home,262,24,47,12.32739649731742,4324
3481,Johnson and Sons,Maternity Home,55,98,39,11.460871181330743,4798
3482,"Alexander, Duran and Benton",Hospital,158,42,18,6.040961956827044,4024
3483,Porter Inc,Hospital,74,72,20,2.5054754472181884,395
3484,Ramirez-Cruz,Maternity Home,280,54,2,9.612620261538318,9429
3485,Brown PLC,Hospital,283,64,40,22.38586356721958,1860
3486,Simpson-Roy,Maternity Home,314,17,30,15.351977208068991,6442
3487,Wallace-Walker,Hospital,403,98,10,28.40943882917584,5545
3488,Lopez-Jordan,Hospital,138,46,42,4.282601199536906,1021
3489,Guerrero Inc,Clinic,224,72,11,6.298806545146134,6905
3490,"Hines, Pineda and Kent",Maternity Home,167,29,29,8.480956055806004,3473
3491,Livingston-Solomon,Maternity Home,463,35,40,0.48875680440993274,7748
3492,"Robinson, Johnson and Swanson",Hospital,140,16,16,28.307076305860747,5518
3493,"Hamilton, Patterson and Daniel",Clinic,61,68,48,13.416378560144741,6370
3494,"Goodwin, Aguirre and Tran",Clinic,438,83,28,14.501319369211568,333
3495,"Randolph, Mitchell and Ritter",Clinic,181,65,17,4.819937052307791,4426
3496,"Ford, Armstrong and Carroll",Maternity Home,119,57,38,26.193660934216236,9481
3497,"Green, Horne and Mcdonald",Hospital,476,30,49,20.809703875627754,7060
3498,Anderson Inc,Hospital,153,65,44,12.997693526964913,876
3499,Marsh-Tapia,Maternity Home,245,14,15,26.35134774971822,5841
3500,Lutz PLC,Hospital,127,16,31,27.17318637410304,2289
3501,Morgan-Foster,Clinic,296,26,7,1.579468177037954,4680
3502,"Hill, Adams and King",Clinic,331,57,46,3.6678052324150507,4697
3503,"Patrick, Franklin and Martinez",Maternity Home,73,25,30,0.9260861507534152,6617
3504,"Guerrero, Huff and Abbott",Hospital,318,39,36,17.493734388238096,6101
3505,Ford-Gonzales,Maternity Home,67,75,49,6.616521419269456,4783
3506,Johnson-Howard,Maternity Home,225,86,26,25.36334969763647,5726
3507,"Richard, Robinson and Brown",Maternity Home,20,31,11,14.030824429475892,5581
3508,Hill PLC,Hospital,394,64,6,25.147521417184404,4487
3509,"Edwards, Brown and White",Hospital,82,51,42,16.712596181519665,1079
3510,Green-Simpson,Maternity Home,126,70,29,23.905417135732232,7219
3511,Mccoy and Sons,Hospital,440,19,28,11.2184647450974,4586
3512,"Douglas, Hall and Pena",Hospital,262,28,15,28.367275832338535,1356
3513,Cohen Group,Hospital,221,88,29,20.048045801629083,6018
3514,"Stewart, Tran and Perez",Hospital,483,14,6,17.905167277498386,8187
3515,"Braun, Hester and Smith",Clinic,118,92,48,10.635464846343325,8462
3516,Fernandez-Williams,Hospital,374,28,12,28.12180096924385,4241
3517,Bailey Inc,Hospital,465,92,16,10.198258566807548,8781
3518,"Wallace, Dixon and Young",Maternity Home,384,61,46,25.09219711326057,9345
3519,Hudson-Calderon,Clinic,150,38,38,12.188815656257335,8567
3520,"Perry, May and Liu",Hospital,469,45,9,23.03880164489769,1647
3521,Johnson PLC,Hospital,241,44,22,27.365149675863922,3073
3522,Rogers-Russell,Hospital,480,15,33,14.021652797126373,3439
3523,"Brooks, Dunlap and Carter",Maternity Home,464,94,26,15.831442845978945,1652
3524,Martin Inc,Hospital,423,5,40,9.977252887390286,5294
3525,Conrad-Buck,Hospital,90,34,7,1.7354006159777378,4681
3526,Rodriguez and Sons,Maternity Home,171,47,46,19.60918781965343,1751
3527,Dixon-Norman,Hospital,133,86,32,3.677311483717764,2972
3528,"Logan, Marquez and Case",Clinic,169,30,40,10.68636196799975,4190
3529,Rivas-Johnson,Hospital,281,57,43,10.549867904706646,4743
3530,"Hernandez, Farmer and Banks",Hospital,261,51,24,4.615014202289778,1742
3531,Benjamin and Sons,Hospital,136,13,41,20.034638445834723,9707
3532,"Gordon, Andrews and Kelley",Hospital,484,13,39,5.320519991478895,3825
3533,Ryan-Martinez,Hospital,62,5,38,23.372256840474368,3842
3534,"Yates, Lawson and Hopkins",Clinic,261,75,37,7.5534442378664925,6198
3535,"Alexander, Adams and Huff",Maternity Home,145,48,19,8.689895832270524,7644
3536,Bartlett-Murphy,Maternity Home,178,63,43,10.377476231394594,5068
3537,Hall-Edwards,Hospital,179,60,5,4.667301570469144,2362
3538,Steele Group,Maternity Home,213,55,30,13.08450815004916,1967
3539,"Rosario, Ortiz and Miller",Hospital,208,20,25,2.501721214274571,8552
3540,"Wagner, Melendez and Valdez",Clinic,11,42,30,12.87077093247557,9174
3541,"Hall, Hartman and Hall",Hospital,55,15,25,10.263372759778377,4633
3542,Frost and Sons,Maternity Home,263,29,9,10.214136871581912,394
3543,Craig-Wade,Maternity Home,182,97,27,19.854160130175174,9572
3544,"Green, Mitchell and Edwards",Hospital,414,87,24,23.093783946899716,48
3545,Ortiz PLC,Hospital,35,86,40,10.744355815432286,9648
3546,Johnston Ltd,Hospital,360,63,43,7.9342392925934995,2749
3547,Yoder Group,Clinic,322,33,38,14.88104809821801,2289
3548,Jackson Group,Hospital,158,84,15,23.65280035669253,7049
3549,Cannon-Dawson,Hospital,455,44,38,19.372731244469755,7563
3550,Newton-Martinez,Hospital,368,12,26,1.2362402984911718,1210
3551,Bass Inc,Hospital,59,10,30,14.449892759981786,1165
3552,"Jackson, Jones and Robertson",Maternity Home,160,49,11,29.729855402912037,8075
3553,"Sellers, Strong and Gomez",Maternity Home,48,57,29,10.658513077658384,9273
3554,Terry-Allen,Clinic,85,98,15,13.277432361696379,4546
3555,Wilson-Merritt,Clinic,170,25,44,8.693461269420261,8046
3556,Vargas-Jensen,Hospital,499,61,9,14.98107121879563,3540
3557,"Williams, Rodgers and Kelly",Hospital,34,80,42,4.911547544814399,9896
3558,Lozano-Mccoy,Hospital,326,10,29,7.485707834677246,3412
3559,"Davenport, Roberts and Woods",Hospital,140,67,15,21.380915621123364,1538
3560,Quinn Ltd,Maternity Home,18,10,17,4.234775131223461,6070
3561,"Hendricks, Zuniga and Miller",Clinic,361,57,16,27.79169853286473,7010
3562,Watkins LLC,Maternity Home,487,8,22,9.308016214088818,9518
3563,"Banks, Gray and Gonzales",Hospital,110,13,40,17.293250397867336,183
3564,"Sharp, Ramirez and Mejia",Hospital,363,73,49,9.72273725923859,1534
3565,Evans LLC,Hospital,322,78,43,14.393120195666766,156
3566,Elliott PLC,Maternity Home,79,76,11,27.123659708635277,5812
3567,"Romero, Reilly and Mitchell",Clinic,451,91,38,2.150460727229017,9585
3568,Flores-White,Clinic,83,8,25,25.704644538551495,4885
3569,Williams Ltd,Maternity Home,198,62,30,16.77145323397713,7978
3570,"Clark, Stone and Andrews",Clinic,489,41,2,19.98563063475241,6157
3571,"Edwards, Reed and Martin",Clinic,367,75,1,1.7710232971305888,5421
3572,Hill-Gonzales,Maternity Home,100,10,38,22.865833607821347,858
3573,Roberts LLC,Maternity Home,44,55,37,3.9205745998435515,5275
3574,"Molina, Middleton and Estrada",Maternity Home,260,83,9,28.948153275722824,4008
3575,Davis PLC,Hospital,401,54,5,23.998689559774704,4859
3576,"Fischer, Johnson and Orr",Hospital,111,18,24,14.836752567268611,4679
3577,"Medina, Lee and Freeman",Maternity Home,21,15,27,27.732592021179578,6040
3578,Wood LLC,Hospital,19,14,30,5.155291136725169,4977
3579,"Simmons, Wallace and Martinez",Maternity Home,421,65,15,29.750752519963466,1700
3580,Phillips-Rodriguez,Hospital,276,85,47,21.532889445821315,6835
3581,"Calhoun, Wilson and Oneal",Maternity Home,17,17,9,3.041499617215355,8906
3582,Baker-Lin,Maternity Home,251,38,46,16.144085973731237,2086
3583,Dennis-Wilson,Maternity Home,218,64,37,21.355203417025713,1452
3584,Lara-Garner,Maternity Home,155,55,30,18.429365624179766,7429
3585,Luna LLC,Hospital,296,9,49,12.776087028380157,1398
3586,Hunter LLC,Clinic,47,78,15,7.5194713932803845,6175
3587,Mccoy-Hunt,Clinic,438,36,20,7.223061851989991,8617
3588,Mann LLC,Clinic,118,16,49,27.815816106721286,1029
3589,Hamilton Ltd,Hospital,334,56,25,7.118748445421863,691
3590,"Stewart, Skinner and Guerrero",Hospital,85,17,9,28.875910518191482,7899
3591,"Johnson, Walters and Smith",Clinic,354,89,45,6.385753950811939,7964
3592,Willis and Sons,Clinic,145,58,22,11.590084983816562,4011
3593,"Gonzalez, Harrison and Washington",Maternity Home,34,58,13,0.46847044985909536,3580
3594,Gross LLC,Hospital,445,45,37,27.104003787965638,200
3595,Gonzalez Inc,Clinic,498,52,28,3.220115092427217,5393
3596,"Vincent, Curry and Smith",Hospital,34,55,14,10.784144856719914,8968
3597,Henry PLC,Maternity Home,459,51,30,25.29129460832536,226
3598,Mckinney Inc,Clinic,270,54,39,23.777748368563763,4567
3599,Watts-Austin,Hospital,103,80,5,25.260880500130646,2066
3600,"Silva, Little and Washington",Clinic,454,50,12,27.431816964171098,9971
3601,"Best, Humphrey and Pittman",Hospital,98,42,35,27.34101658062601,8821
3602,Contreras-Henry,Clinic,215,96,41,23.13792501717188,41
3603,"Myers, Howard and Castillo",Clinic,299,17,42,17.514467566460592,2092
3604,Robinson LLC,Maternity Home,41,80,1,16.890323072479532,2245
3605,Montes-Nguyen,Clinic,391,26,46,0.48629408553545683,8491
3606,"Coleman, Thompson and Huber",Clinic,93,6,1,21.704851014984914,6063
3607,"Wilson, Terry and Bush",Clinic,422,97,42,6.8776337856561245,8651
3608,Larsen-Shields,Maternity Home,259,81,43,24.878052824912537,879
3609,"Jenkins, Young and Carter",Hospital,218,17,20,16.65874214626072,8981
3610,"Lewis, Rosales and Ortiz",Hospital,426,61,34,29.618711608973587,7404
3611,"Ingram, Green and Stewart",Clinic,18,38,34,6.38717717472014,3896
3612,Lamb-Coleman,Maternity Home,196,23,24,21.73161430068338,8575
3613,Gaines-Adams,Hospital,299,13,28,16.47125967842869,1451
3614,"Robinson, Fields and Williams",Maternity Home,186,99,11,27.961024653342267,5374
3615,Ortiz-Armstrong,Maternity Home,134,37,8,8.053211875536146,2596
3616,Herrera Ltd,Maternity Home,228,31,35,1.8771841676555538,3590
3617,Gould PLC,Clinic,47,49,41,16.361582435751014,8522
3618,"Rivera, Jacobs and Smith",Hospital,185,6,16,15.696229329122653,4910
3619,"Smith, Gray and Deleon",Hospital,391,83,16,9.420045877819396,6626
3620,Barr-Wang,Clinic,173,87,42,29.59748015074287,7700
3621,"Brown, Williams and Clark",Hospital,268,61,6,2.184371582208351,9212
3622,"Gonzalez, Moore and Nichols",Maternity Home,478,99,20,17.128650928706524,5542
3623,"Perez, Solis and Lozano",Hospital,100,61,11,7.8804856649352155,7971
3624,Gutierrez-Tran,Hospital,207,20,8,0.15716914854300706,5282
3625,Case Inc,Clinic,451,83,20,29.636689210800633,3822
3626,Fischer PLC,Hospital,325,10,32,14.500223817600135,1828
3627,Mason Group,Hospital,339,18,33,25.729995755535814,4112
3628,Moore LLC,Maternity Home,392,31,6,25.21801046556894,8812
3629,Hall Ltd,Hospital,72,42,28,24.387123163258664,689
3630,Johnson Ltd,Maternity Home,96,23,8,13.824615857169013,820
3631,Hess Group,Maternity Home,270,41,14,26.888196903865172,6217
3632,"Morales, Cardenas and Mcdowell",Maternity Home,335,8,3,11.081439648640158,2252
3633,Jones PLC,Maternity Home,182,62,2,12.310768856204335,2302
3634,"Warner, Oconnor and Smith",Hospital,155,94,22,7.745585355937946,2661
3635,"Greer, Jacobs and Hernandez",Maternity Home,321,13,33,13.497743769487169,5649
3636,"Chapman, Myers and Decker",Maternity Home,51,44,43,29.596356064061162,5663
3637,Glover-Coleman,Hospital,7,19,21,17.239895801382453,955
3638,"Johnson, Hill and Harris",Clinic,491,8,6,24.949822710635004,6454
3639,Costa-Johnston,Maternity Home,107,94,40,7.97395323460284,3942
3640,Carter-Davis,Maternity Home,277,56,7,28.682028686599736,4749
3641,Hoffman-Webb,Maternity Home,26,22,6,0.49387923964415403,7413
3642,"Ferguson, Sanchez and Smith",Maternity Home,120,57,44,27.91433204555825,1248
3643,Luna-Bean,Hospital,351,63,8,26.950316320135965,5487
3644,"Klein, Chavez and Lane",Hospital,404,58,24,2.1139508715627224,9466
3645,Sanders and Sons,Hospital,468,45,27,18.184917146559005,6887
3646,Wood-Hart,Hospital,108,64,28,23.578797168722016,13
3647,"Collins, Thomas and Soto",Hospital,263,97,5,12.173855640200882,7476
3648,Davis and Sons,Clinic,312,92,19,2.8465336886613977,4706
3649,Hancock Group,Maternity Home,371,8,9,24.899057832998437,2240
3650,"Wright, Thomas and Jensen",Maternity Home,421,89,25,14.048299694526527,698
3651,Mills-Franco,Hospital,302,43,44,7.971178032365382,2067
3652,Brown Group,Hospital,134,11,47,2.218577668831752,6915
3653,Jenkins-Yang,Clinic,299,27,45,19.241138154146576,4675
3654,Johnson Ltd,Maternity Home,306,89,13,1.364825646069921,2074
3655,"George, Savage and Adams",Maternity Home,52,67,37,23.7537065391025,3213
3656,Fischer Group,Hospital,31,69,2,23.14548492890972,3814
3657,"Porter, Chung and Young",Hospital,19,45,40,9.755986757971353,1051
3658,Fletcher-Robertson,Clinic,267,93,14,14.221391522058296,2153
3659,"Haney, Miller and Garcia",Maternity Home,369,99,31,20.10966621387888,7690
3660,"Jones, Martinez and Smith",Hospital,445,48,6,28.777803296311202,5788
3661,"Goodman, Martin and Kim",Maternity Home,302,49,25,15.652515647409073,3090
3662,Williams Group,Hospital,269,73,39,29.900724200697915,3642
3663,Jackson-Pratt,Hospital,365,99,46,9.820663085770892,174
3664,Taylor-Sawyer,Maternity Home,138,55,31,15.842109203751432,9617
3665,Ross-Phillips,Maternity Home,445,69,38,3.5569051846994686,7255
3666,Forbes-Cortez,Clinic,80,58,16,16.73754326476392,3904
3667,"Nelson, Morris and Preston",Hospital,34,60,27,16.135767955886894,7511
3668,"Santos, Thomas and Mills",Maternity Home,443,98,30,25.479536042295404,449
3669,Lang Ltd,Clinic,344,86,4,29.89689236913898,9643
3670,Stone-King,Clinic,130,76,39,29.586725561365377,5836
3671,Clark-Rivera,Hospital,88,94,16,7.165405750985359,782
3672,"Cortez, Phelps and Taylor",Clinic,58,44,36,10.219522054507326,3569
3673,"Espinoza, Wells and Stewart",Hospital,370,62,7,8.312244309805749,8364
3674,Hernandez Inc,Maternity Home,287,19,21,6.070418584987496,2284
3675,Collins and Sons,Hospital,344,23,2,4.589066795170854,433
3676,Benson PLC,Hospital,447,14,8,15.401145975779148,5136
3677,Rivera-Brown,Hospital,267,92,42,26.187713593667404,4946
3678,Wheeler-Jones,Hospital,428,20,27,17.737040290997797,5706
3679,"Hansen, Perez and Fuller",Hospital,364,47,2,26.192643143577254,1860
3680,Hill Group,Hospital,226,35,6,28.788889374718014,9543
3681,"Daniel, Richardson and Wang",Clinic,332,20,4,11.555928486557534,3920
3682,Hoffman-May,Clinic,6,84,21,25.086467420841974,6391
3683,Jones and Sons,Maternity Home,402,32,1,1.6648230462983529,549
3684,Cross LLC,Clinic,398,66,38,14.484087265377676,5061
3685,Baker Inc,Maternity Home,310,24,12,11.112065969942748,3575
3686,Robles PLC,Clinic,150,39,27,6.225071396310556,167
3687,"Miranda, Rivera and Ingram",Hospital,22,63,14,13.207945008335926,3513
3688,"Jacobs, Levy and Mclaughlin",Maternity Home,20,13,15,13.366705808829083,2401
3689,"Barnett, Kennedy and Jackson",Maternity Home,312,14,24,24.275333828510796,3171
3690,Hays Inc,Hospital,457,49,18,26.080666488954275,9840
3691,"Thomas, Martin and Baxter",Hospital,440,86,17,19.74281768725835,3190
3692,Miller-Booker,Clinic,163,19,9,19.03830590765216,2622
3693,Hunt Group,Clinic,489,34,47,3.3944532760008275,5159
3694,Ortega-Murphy,Maternity Home,344,52,18,17.300328181810038,3402
3695,"Wolf, Allen and Long",Hospital,411,44,18,8.305898565172196,6467
3696,Mccarthy-Kelly,Hospital,356,95,5,8.913405570471513,6173
3697,"Stewart, Miller and Jacobs",Maternity Home,302,95,48,2.933762102696334,543
3698,Moses Ltd,Hospital,213,87,9,19.112457771323676,9532
3699,Dawson-Larsen,Clinic,450,78,35,17.55587144457229,8143
3700,"Alexander, Neal and King",Clinic,209,48,44,6.6861497582293365,8760
3701,Grant Group,Maternity Home,117,50,46,7.9648040142636525,3539
3702,"Bailey, Johnson and Diaz",Hospital,182,10,1,23.21273546323754,7013
3703,Townsend-Reed,Hospital,465,28,41,23.80870757256356,1941
3704,Lewis-Castro,Clinic,213,77,9,14.843230976809028,8118
3705,Reyes and Sons,Clinic,128,95,32,4.555180599210359,6343
3706,"Cowan, Gonzalez and Ward",Maternity Home,19,11,20,1.7622121943441662,1761
3707,Smith LLC,Maternity Home,350,10,13,8.216919006643428,5774
3708,Davis-Wood,Clinic,432,37,40,21.9624549085279,3946
3709,Shaw-Smith,Maternity Home,480,89,11,18.06441730692964,2702
3710,Johnson-Hill,Hospital,302,42,46,21.571392385786964,1029
3711,Sanders-Forbes,Maternity Home,49,48,48,14.205264625868264,6311
3712,"King, Garrett and Maddox",Hospital,98,21,43,22.665705872610125,4481
3713,Roy Group,Hospital,111,35,42,14.476093248632147,3704
3714,"Chen, Henry and Wells",Clinic,423,41,26,2.6120411052090513,7260
3715,"Christensen, Aguirre and Johnson",Hospital,282,15,40,2.4877630322586053,742
3716,Salazar Ltd,Clinic,132,96,11,24.96193130535662,9968
3717,Thornton and Sons,Hospital,462,9,25,18.925767592754696,2235
3718,Miller Inc,Maternity Home,463,68,40,8.445899067401278,1614
3719,Ramos Ltd,Clinic,42,80,25,22.739545597451222,3537
3720,Edwards PLC,Clinic,101,7,20,4.158485696739713,558
3721,Lucero-Lee,Hospital,202,60,42,19.392779430350835,7431
3722,"Mclaughlin, Cook and Powers",Clinic,196,67,49,29.685629897858927,6063
3723,Hurst-Jackson,Clinic,361,42,11,4.585584435846972,9560
3724,"Bowen, Diaz and Smith",Hospital,11,58,44,4.344151770042433,858
3725,"Powell, Monroe and Caldwell",Hospital,48,6,10,14.088248894143076,1811
3726,Lee PLC,Hospital,336,94,49,19.315576111171275,2357
3727,Daniel Inc,Hospital,11,6,3,0.8937354553682946,4066
3728,Ramos LLC,Hospital,198,16,39,15.040160267648373,3507
3729,"Gonzalez, Wagner and Thompson",Maternity Home,320,44,27,2.5867935174831005,4388
3730,"Wilkinson, Everett and Collins",Maternity Home,5,6,35,7.315580926404042,7331
3731,"Bell, Peterson and Carroll",Clinic,66,84,49,21.400688831754987,8939
3732,"Miller, Conrad and Davis",Hospital,347,98,40,22.192061932545126,6936
3733,White Inc,Clinic,93,61,31,21.91900027203975,241
3734,Stewart Ltd,Maternity Home,22,51,21,2.047875388058303,5021
3735,Wang Inc,Clinic,112,40,22,23.624216951337235,7913
3736,Little Group,Hospital,139,8,19,13.022989445827362,1153
3737,Wiley and Sons,Maternity Home,375,79,14,14.311756443529237,9145
3738,Hood-May,Hospital,314,28,37,12.64874513987434,3940
3739,Burgess Ltd,Clinic,71,86,45,25.724969012775507,2575
3740,Collins Group,Maternity Home,97,95,23,20.431113856072056,3301
3741,"Mitchell, Ramirez and Cunningham",Hospital,142,66,26,15.050772666544512,4838
3742,Perez-Lopez,Clinic,193,6,43,25.04518195559376,8368
3743,Thompson LLC,Hospital,63,19,44,24.18036854244589,6948
3744,Wolfe-Baker,Hospital,191,79,40,0.25082049880393187,6902
3745,Kelly-Cox,Maternity Home,239,95,12,14.418510942290315,1077
3746,"Mills, Gallegos and Mcdaniel",Maternity Home,73,53,1,1.363158676675617,335
